qseqid	qlen	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
seq_412	25	chr6.tRNA102-AlaAGC-tRF3	100	25	0	0	1	25	11	35	8.23e-09	50.1
seq_413	25	chr6.tRNA102-AlaAGC-tRF3	100	25	0	0	1	25	16	40	8.23e-09	50.1
seq_420	25	U81	100	25	0	0	1	25	13	37	8.23e-09	50.1
seq_421	25	U81	100	25	0	0	1	25	50	74	8.23e-09	50.1
seq_423	25	U13_-L7	100	25	0	0	1	25	49	73	8.23e-09	50.1
seq_425	25	U13-L70	100	25	0	0	1	25	9	33	8.23e-09	50.1
seq_426	25	E2	100	25	0	0	1	25	69	93	8.23e-09	50.1
seq_427	25	U2-L300	100	25	0	0	1	25	3	27	8.23e-09	50.1
seq_429	25	LSU-rRNA_Hsa-L254	100	25	0	0	1	25	157	181	8.23e-09	50.1
seq_433	25	U4-L156	100	25	0	0	1	25	12	36	8.23e-09	50.1
seq_433	25	U4-L152	100	25	0	0	1	25	12	36	8.23e-09	50.1
seq_433	25	U4-L146	100	25	0	0	1	25	12	36	8.23e-09	50.1
seq_433	25	U4-L139	100	25	0	0	1	25	13	37	8.23e-09	50.1
seq_433	25	U4-L116	100	25	0	0	1	25	13	37	8.23e-09	50.1
seq_433	25	U4-L102	100	25	0	0	1	25	13	37	8.23e-09	50.1
seq_433	25	U4-L99	100	25	0	0	1	25	13	37	8.23e-09	50.1
seq_433	25	U4-L91	100	25	0	0	1	25	13	37	8.23e-09	50.1
seq_433	25	U4-L81	100	25	0	0	1	25	13	37	8.23e-09	50.1
seq_433	25	U4-L80	100	25	0	0	1	25	13	37	8.23e-09	50.1
seq_433	25	U4-L33	100	25	0	0	1	25	13	37	8.23e-09	50.1
seq_433	25	U4-L12	100	25	0	0	1	25	13	37	8.23e-09	50.1
seq_442	25	U5-L144	100	25	0	0	1	25	7	31	8.23e-09	50.1
seq_442	25	U5-L35	100	25	0	0	1	25	7	31	8.23e-09	50.1
seq_443	25	U3-L50	100	25	0	0	1	25	6	30	8.23e-09	50.1
seq_444	25	U1-L71	100	25	0	0	1	25	129	153	8.23e-09	50.1
seq_444	25	U1-L70	100	25	0	0	1	25	129	153	8.23e-09	50.1
seq_444	25	U1-L47	100	25	0	0	1	25	132	156	8.23e-09	50.1
seq_444	25	U1-L45	100	25	0	0	1	25	129	153	8.23e-09	50.1
seq_444	25	U1-L43	100	25	0	0	1	25	129	153	8.23e-09	50.1
seq_444	25	U1-L38	100	25	0	0	1	25	133	157	8.23e-09	50.1
seq_444	25	U1-L33	100	25	0	0	1	25	129	153	8.23e-09	50.1
seq_444	25	U1-L14	100	25	0	0	1	25	129	153	8.23e-09	50.1
seq_444	25	U1-L11	100	25	0	0	1	25	129	153	8.23e-09	50.1
seq_444	25	U1-L8	100	25	0	0	1	25	129	153	8.23e-09	50.1
seq_444	25	U1-L7	100	25	0	0	1	25	129	153	8.23e-09	50.1
seq_444	25	U1-L4	100	25	0	0	1	25	129	153	8.23e-09	50.1
seq_449	25	U6-L1054	100	25	0	0	1	25	9	33	8.23e-09	50.1
seq_455	25	chr1.tRNA88-PseudoCCT-tRF5	100	25	0	0	1	25	19	43	8.23e-09	50.1
seq_455	25	chr1.tRNA96-PseudoCCT-tRF5	100	25	0	0	1	25	19	43	8.23e-09	50.1
seq_459	25	hsa-mir-4512	100	25	0	0	1	25	43	67	8.23e-09	50.1
seq_467	25	chr1.tRNA43-GlyGCC-tRF3	100	25	0	0	1	25	14	38	8.23e-09	50.1
seq_467	25	chr1.tRNA41-GlyGCC-tRF3	100	25	0	0	1	25	14	38	8.23e-09	50.1
seq_467	25	chr1.tRNA39-GlyGCC-tRF3	100	25	0	0	1	25	14	38	8.23e-09	50.1
seq_467	25	chr1.tRNA37-GlyGCC-tRF3	100	25	0	0	1	25	14	38	8.23e-09	50.1
seq_467	25	chr1.tRNA35-GlyGCC-tRF3	100	25	0	0	1	25	14	38	8.23e-09	50.1
seq_474	25	U1-L138	100	25	0	0	1	25	111	135	8.23e-09	50.1
seq_474	25	U1-L71	100	25	0	0	1	25	111	135	8.23e-09	50.1
seq_474	25	U1-L70	100	25	0	0	1	25	111	135	8.23e-09	50.1
seq_474	25	U1-L47	100	25	0	0	1	25	114	138	8.23e-09	50.1
seq_474	25	U1-L45	100	25	0	0	1	25	111	135	8.23e-09	50.1
seq_474	25	U1-L33	100	25	0	0	1	25	111	135	8.23e-09	50.1
seq_474	25	U1-L29	100	25	0	0	1	25	111	135	8.23e-09	50.1
seq_474	25	U1-L24	100	25	0	0	1	25	111	135	8.23e-09	50.1
seq_474	25	U1-L14	100	25	0	0	1	25	111	135	8.23e-09	50.1
seq_474	25	U1-L11	100	25	0	0	1	25	111	135	8.23e-09	50.1
seq_474	25	U1-L8	100	25	0	0	1	25	111	135	8.23e-09	50.1
seq_474	25	U1-L7	100	25	0	0	1	25	111	135	8.23e-09	50.1
seq_474	25	U1-L4	100	25	0	0	1	25	111	135	8.23e-09	50.1
seq_489	25	chr16.tRNA19-GlyGCC-tRF5	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_490	25	SSU-rRNA_Hsa-L74	100	25	0	0	1	25	1048	1072	8.23e-09	50.1
seq_492	25	SSU-rRNA_Hsa-L74	100	25	0	0	1	25	825	849	8.23e-09	50.1
seq_502	25	chr17.tRNA38-AspGTC-tRF3	100	25	0	0	1	25	8	32	8.23e-09	50.1
seq_518	25	U6-L1235	100	25	0	0	1	25	49	73	8.23e-09	50.1
seq_522	25	hsa-mir-4512	100	25	0	0	1	25	35	59	8.23e-09	50.1
seq_538	25	HY1-L377	100	25	0	0	1	25	41	65	8.23e-09	50.1
seq_541	25	U4-L128	100	25	0	0	1	25	7	31	8.23e-09	50.1
seq_542	25	hsa-mir-1267	100	25	0	0	1	25	51	75	8.23e-09	50.1
seq_554	25	U1-L195	100	25	0	0	1	25	85	109	8.23e-09	50.1
seq_554	25	U1-L145	100	25	0	0	1	25	85	109	8.23e-09	50.1
seq_554	25	U1-L126	100	25	0	0	1	25	85	109	8.23e-09	50.1
seq_554	25	U1-L123	100	25	0	0	1	25	85	109	8.23e-09	50.1
seq_554	25	U1-L75	100	25	0	0	1	25	83	107	8.23e-09	50.1
seq_554	25	U1-L71	100	25	0	0	1	25	85	109	8.23e-09	50.1
seq_554	25	U1-L70	100	25	0	0	1	25	85	109	8.23e-09	50.1
seq_554	25	U1-L55	100	25	0	0	1	25	81	105	8.23e-09	50.1
seq_554	25	U1-L45	100	25	0	0	1	25	85	109	8.23e-09	50.1
seq_554	25	U1-L36	100	25	0	0	1	25	85	109	8.23e-09	50.1
seq_554	25	U1-L29	100	25	0	0	1	25	85	109	8.23e-09	50.1
seq_554	25	U1-L24	100	25	0	0	1	25	85	109	8.23e-09	50.1
seq_554	25	U1-L17	100	25	0	0	1	25	85	109	8.23e-09	50.1
seq_554	25	U1-L11	100	25	0	0	1	25	85	109	8.23e-09	50.1
seq_554	25	U1-L8	100	25	0	0	1	25	85	109	8.23e-09	50.1
seq_554	25	U1-L7	100	25	0	0	1	25	85	109	8.23e-09	50.1
seq_554	25	U1-L4	100	25	0	0	1	25	85	109	8.23e-09	50.1
seq_570	25	U2-L1023	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_570	25	U2-L1022	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_570	25	U2-L1020	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_570	25	U2-L967	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_570	25	U2-L914	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_570	25	U2-L795	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_570	25	U2-L737	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_570	25	U2-L726	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_570	25	U2-L680	100	25	0	0	1	25	3	27	8.23e-09	50.1
seq_570	25	U2-L522	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_570	25	U2-L476	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_570	25	U2-L434	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_570	25	U2-L407	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_570	25	U2-L289	100	25	0	0	1	25	3	27	8.23e-09	50.1
seq_570	25	U2-L283	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_570	25	U2-L267	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_570	25	U2-L262	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_570	25	U2-L233	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_570	25	U2-L220	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_570	25	U2-L191	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_570	25	U2-L181	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_570	25	U2-L145	100	25	0	0	1	25	3	27	8.23e-09	50.1
seq_570	25	U2-L135	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_570	25	U2-L128	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_570	25	U2-L112	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_572	25	U3-L3	100	25	0	0	1	25	9	33	8.23e-09	50.1
seq_574	25	chr6.tRNA65-AlaAGC-tRF5	100	25	0	0	1	25	23	47	8.23e-09	50.1
seq_583	25	HY3-L165	100	25	0	0	1	25	56	80	8.23e-09	50.1
seq_608	25	chr16.tRNA19-GlyGCC-tRF5	100	25	0	0	1	25	18	42	8.23e-09	50.1
seq_616	25	hsa-mir-3131	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_620	25	U4-L74	100	25	0	0	1	25	11	35	8.23e-09	50.1
seq_620	25	U4-L2	100	25	0	0	1	25	11	35	8.23e-09	50.1
seq_621	25	chr17.tRNA38-AspGTC-tRF3	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_627	25	hsa-mir-509-1	100	25	0	0	1	25	44	68	8.23e-09	50.1
seq_627	25	hsa-mir-509-3	100	25	0	0	1	25	33	57	8.23e-09	50.1
seq_627	25	hsa-mir-509-2	100	25	0	0	1	25	44	68	8.23e-09	50.1
seq_630	25	chr6.tRNA102-AlaAGC-tRF3	100	25	0	0	1	25	24	48	8.23e-09	50.1
seq_632	25	U3-L3	100	25	0	0	1	25	7	31	8.23e-09	50.1
seq_637	25	hsa-mir-4512	100	25	0	0	1	25	14	38	8.23e-09	50.1
seq_638	25	U2-L1023	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_638	25	U2-L1022	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_638	25	U2-L1020	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_638	25	U2-L967	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_638	25	U2-L914	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_638	25	U2-L891	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_638	25	U2-L795	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_638	25	U2-L726	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_638	25	U2-L708	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_638	25	U2-L522	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_638	25	U2-L476	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_638	25	U2-L454	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_638	25	U2-L434	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_638	25	U2-L407	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_638	25	U2-L283	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_638	25	U2-L267	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_638	25	U2-L262	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_638	25	U2-L233	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_638	25	U2-L220	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_638	25	U2-L191	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_638	25	U2-L181	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_638	25	U2-L135	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_638	25	U2-L128	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_638	25	U2-L112	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_638	25	U2-L74	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_645	25	U2-L368	100	25	0	0	1	25	37	61	8.23e-09	50.1
seq_654	25	U6-L1466	100	25	0	0	1	25	78	102	8.23e-09	50.1
seq_655	25	hsa-mir-4737	100	25	0	0	1	25	54	78	8.23e-09	50.1
seq_661	25	U13_-L107	100	25	0	0	1	25	40	64	8.23e-09	50.1
seq_662	25	U6-L1650	100	25	0	0	1	25	29	53	8.23e-09	50.1
seq_662	25	U6-L1318	100	25	0	0	1	25	28	52	8.23e-09	50.1
seq_670	25	U6-L28	100	25	0	0	1	25	15	39	8.23e-09	50.1
seq_674	25	LSU-rRNA_Hsa-L254	100	25	0	0	1	25	74	98	8.23e-09	50.1
seq_686	25	hsa-mir-4737	100	25	0	0	1	25	33	57	8.23e-09	50.1
seq_692	25	U81	100	25	0	0	1	25	39	63	8.23e-09	50.1
seq_696	25	U81	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_699	25	HY3-L165	100	25	0	0	1	25	55	79	8.23e-09	50.1
seq_707	25	chr1.tRNA16-HisGTG-tRF3	100	25	0	0	1	25	21	45	8.23e-09	50.1
seq_712	25	chr1.tRNA86-ArgTCT-tRF5	100	25	0	0	1	25	10	34	8.23e-09	50.1
seq_719	25	U6-L1466	100	25	0	0	1	25	17	41	8.23e-09	50.1
seq_724	25	chr14.tRNA16-TyrGTA-tRF5	100	25	0	0	1	25	18	42	8.23e-09	50.1
seq_725	25	hsa-mir-6133	100	25	0	0	1	25	27	51	8.23e-09	50.1
seq_728	25	chr6.tRNA119-AlaCGC	100	25	0	0	1	25	35	59	8.23e-09	50.1
seq_728	25	chr5.tRNA8-AlaTGC	100	25	0	0	1	25	35	59	8.23e-09	50.1
seq_728	25	chr12.tRNA13-AlaTGC	100	25	0	0	1	25	35	59	8.23e-09	50.1
seq_744	25	U4-L74	100	25	0	0	1	25	21	45	8.23e-09	50.1
seq_744	25	U4-L2	100	25	0	0	1	25	21	45	8.23e-09	50.1
seq_765	25	U6-L1466	100	25	0	0	1	25	61	85	8.23e-09	50.1
seq_773	25	hsa-mir-3131	100	25	0	0	1	25	30	54	8.23e-09	50.1
seq_778	25	chr1.tRNA86-ArgTCT-tRF5	100	25	0	0	1	25	16	40	8.23e-09	50.1
seq_782	25	hsa-mir-663a	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_783	25	HY3-L165	100	25	0	0	1	25	69	93	8.23e-09	50.1
seq_789	25	U4-L74	100	25	0	0	1	25	16	40	8.23e-09	50.1
seq_789	25	U4-L2	100	25	0	0	1	25	16	40	8.23e-09	50.1
seq_800	25	SSU-rRNA_Hsa-L74	100	25	0	0	1	25	1528	1552	8.23e-09	50.1
seq_820	25	U2-L443	100	25	0	0	1	25	8	32	8.23e-09	50.1
seq_820	25	U2-L37	100	25	0	0	1	25	8	32	8.23e-09	50.1
seq_833	25	chr14.tRNA15-PseudoTAG	100	25	0	0	1	25	39	63	8.23e-09	50.1
seq_839	25	U6-L744	100	25	0	0	1	25	8	32	8.23e-09	50.1
seq_839	25	U6-L467	100	25	0	0	1	25	7	31	8.23e-09	50.1
seq_849	25	chr6.tRNA102-AlaAGC-tRF3	100	25	0	0	1	25	12	36	8.23e-09	50.1
seq_860	25	U2-L696	100	25	0	0	1	25	8	32	8.23e-09	50.1
seq_866	25	chr1.tRNA86-ArgTCT-tRF5	100	25	0	0	1	25	19	43	8.23e-09	50.1
seq_867	25	HY1-L377	100	25	0	0	1	25	81	105	8.23e-09	50.1
seq_868	25	hsa-mir-4308	100	25	0	0	1	25	38	62	8.23e-09	50.1
seq_870	25	U2-L479	100	25	0	0	1	25	14	38	8.23e-09	50.1
seq_880	25	chr16.tRNA19-GlyGCC-tRF5	100	25	0	0	1	25	6	30	8.23e-09	50.1
seq_887	25	hsa-mir-518d	100	25	0	0	1	25	12	36	8.23e-09	50.1
seq_887	25	hsa-mir-526a-2	100	25	0	0	1	25	3	27	8.23e-09	50.1
seq_887	25	hsa-mir-526a-1	100	25	0	0	1	25	11	35	8.23e-09	50.1
seq_887	25	hsa-mir-518f	100	25	0	0	1	25	12	36	8.23e-09	50.1
seq_891	25	U3-L3	100	25	0	0	1	25	3	27	8.23e-09	50.1
seq_898	25	U4-L74	100	25	0	0	1	25	32	56	8.23e-09	50.1
seq_898	25	U4-L2	100	25	0	0	1	25	32	56	8.23e-09	50.1
seq_900	25	hsa-mir-3131	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_902	25	U70F	100	25	0	0	1	25	22	46	8.23e-09	50.1
seq_929	25	hsa-mir-4417	100	25	0	0	1	25	47	71	8.23e-09	50.1
seq_931	25	LSU-rRNA_Hsa-L147	100	25	0	0	1	25	28	52	8.23e-09	50.1
seq_938	25	U6-L28	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_948	25	chr1.tRNA16-HisGTG-tRF3	100	25	0	0	1	25	23	47	8.23e-09	50.1
seq_952	25	U2-L300	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_953	25	U1-L84	100	25	0	0	1	25	107	131	8.23e-09	50.1
seq_953	25	U1-L43	100	25	0	0	1	25	109	133	8.23e-09	50.1
seq_958	25	chr16.tRNA19-GlyGCC-tRF5	100	25	0	0	1	25	20	44	8.23e-09	50.1
seq_961	25	hsa-mir-4512	100	25	0	0	1	25	10	34	8.23e-09	50.1
seq_966	25	E2	100	25	0	0	1	25	113	137	8.23e-09	50.1
seq_978	25	U1-L9	100	25	0	0	1	25	7	31	8.23e-09	50.1
seq_978	25	U1-L6	100	25	0	0	1	25	7	31	8.23e-09	50.1
seq_981	25	chr16.tRNA19-GlyGCC-tRF5	100	25	0	0	1	25	10	34	8.23e-09	50.1
seq_1003	25	U1-L9	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_1003	25	U1-L6	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_1010	25	hsa-mir-571	100	25	0	0	1	25	48	72	8.23e-09	50.1
seq_1011	25	chr17.tRNA38-AspGTC-tRF3	100	25	0	0	1	25	10	34	8.23e-09	50.1
seq_1026	25	U3-L76	100	25	0	0	1	25	33	57	8.23e-09	50.1
seq_1026	25	U3-4	100	25	0	0	1	25	33	57	8.23e-09	50.1
seq_1027	25	chr16.tRNA19-GlyGCC-tRF5	100	25	0	0	1	25	13	37	8.23e-09	50.1
seq_1029	25	HY1-L333	100	25	0	0	1	25	37	61	8.23e-09	50.1
seq_1037	25	LSU-rRNA_Hsa-L62	100	25	0	0	1	25	161	185	8.23e-09	50.1
seq_1053	25	chr6.tRNA102-AlaAGC-tRF3	100	25	0	0	1	25	25	49	8.23e-09	50.1
seq_1054	25	U2-L696	100	25	0	0	1	25	3	27	8.23e-09	50.1
seq_1057	25	U6-L1581	100	25	0	0	1	25	14	38	8.23e-09	50.1
seq_1059	25	U2-L40	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_1059	25	U2-L15	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_1060	25	U1-L9	100	25	0	0	1	25	5	29	8.23e-09	50.1
seq_1060	25	U1-L6	100	25	0	0	1	25	5	29	8.23e-09	50.1
seq_1063	25	U3-L3	100	25	0	0	1	25	6	30	8.23e-09	50.1
seq_1066	25	U13_-L7	100	25	0	0	1	25	47	71	8.23e-09	50.1
seq_1071	25	U5	100	25	0	0	1	25	12	36	8.23e-09	50.1
seq_1072	25	U4-L128	100	25	0	0	1	25	25	49	8.23e-09	50.1
seq_1076	25	U2-L1023	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_1076	25	U2-L1022	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_1076	25	U2-L1020	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_1076	25	U2-L967	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_1076	25	U2-L914	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_1076	25	U2-L795	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_1076	25	U2-L726	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_1076	25	U2-L708	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_1076	25	U2-L680	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_1076	25	U2-L522	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_1076	25	U2-L476	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_1076	25	U2-L454	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_1076	25	U2-L434	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_1076	25	U2-L407	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_1076	25	U2-L289	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_1076	25	U2-L283	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_1076	25	U2-L267	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_1076	25	U2-L262	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_1076	25	U2-L233	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_1076	25	U2-L220	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_1076	25	U2-L191	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_1076	25	U2-L181	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_1076	25	U2-L145	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_1076	25	U2-L135	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_1076	25	U2-L128	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_1076	25	U2-L112	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_1076	25	U2-L74	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_1087	25	U1-L84	100	25	0	0	1	25	62	86	8.23e-09	50.1
seq_1094	25	U1-L84	100	25	0	0	1	25	30	54	8.23e-09	50.1
seq_1115	25	U2-L548	100	25	0	0	1	25	7	31	8.23e-09	50.1
seq_1117	25	hsa-mir-6133	100	25	0	0	1	25	21	45	8.23e-09	50.1
seq_1125	25	U2-L696	100	25	0	0	1	25	7	31	8.23e-09	50.1
seq_1134	25	U2-L368	100	25	0	0	1	25	27	51	8.23e-09	50.1
seq_1158	25	chr1.tRNA16-HisGTG-tRF3	100	25	0	0	1	25	5	29	8.23e-09	50.1
seq_1160	25	chr1.tRNA88-PseudoCCT-tRF5	100	25	0	0	1	25	11	35	8.23e-09	50.1
seq_1160	25	chr1.tRNA96-PseudoCCT-tRF5	100	25	0	0	1	25	11	35	8.23e-09	50.1
seq_1169	25	U2-L696	100	25	0	0	1	25	10	34	8.23e-09	50.1
seq_1173	25	HY3-L165	100	25	0	0	1	25	22	46	8.23e-09	50.1
seq_1184	25	U13-L70	100	25	0	0	1	25	73	97	8.23e-09	50.1
seq_1186	25	chr16.tRNA19-GlyGCC-tRF5	100	25	0	0	1	25	14	38	8.23e-09	50.1
seq_1205	25	U2-L548	100	25	0	0	1	25	6	30	8.23e-09	50.1
seq_1225	25	HY3-L165	100	25	0	0	1	25	27	51	8.23e-09	50.1
seq_1228	25	U1-L195	100	25	0	0	1	25	95	119	8.23e-09	50.1
seq_1228	25	U1-L114	100	25	0	0	1	25	90	114	8.23e-09	50.1
seq_1228	25	U1-L84	100	25	0	0	1	25	93	117	8.23e-09	50.1
seq_1228	25	U1-L71	100	25	0	0	1	25	95	119	8.23e-09	50.1
seq_1228	25	U1-L70	100	25	0	0	1	25	95	119	8.23e-09	50.1
seq_1228	25	U1-L63	100	25	0	0	1	25	48	72	8.23e-09	50.1
seq_1228	25	U1-L45	100	25	0	0	1	25	95	119	8.23e-09	50.1
seq_1228	25	U1-L33	100	25	0	0	1	25	95	119	8.23e-09	50.1
seq_1228	25	U1-L29	100	25	0	0	1	25	95	119	8.23e-09	50.1
seq_1228	25	U1-L24	100	25	0	0	1	25	95	119	8.23e-09	50.1
seq_1228	25	U1-L14	100	25	0	0	1	25	95	119	8.23e-09	50.1
seq_1228	25	U1-L11	100	25	0	0	1	25	95	119	8.23e-09	50.1
seq_1228	25	U1-L8	100	25	0	0	1	25	95	119	8.23e-09	50.1
seq_1228	25	U1-L7	100	25	0	0	1	25	95	119	8.23e-09	50.1
seq_1228	25	U1-L4	100	25	0	0	1	25	95	119	8.23e-09	50.1
seq_1231	25	U4-L128	100	25	0	0	1	25	34	58	8.23e-09	50.1
seq_1240	25	chr6.tRNA62-SerGCT-tRF3	100	25	0	0	1	25	16	40	8.23e-09	50.1
seq_1241	25	chr1.tRNA68-GlyGCC-tRF5	100	25	0	0	1	25	7	31	8.23e-09	50.1
seq_1253	25	LSU-rRNA_Hsa-L254	100	25	0	0	1	25	192	216	8.23e-09	50.1
seq_1278	25	hsa-mir-601	100	25	0	0	1	25	45	69	8.23e-09	50.1
seq_1288	25	SSU-rRNA_Hsa-L74	100	25	0	0	1	25	39	63	8.23e-09	50.1
seq_1288	25	SSU-rRNA_Hsa-L24	100	25	0	0	1	25	39	63	8.23e-09	50.1
seq_1302	25	U6-L1289	100	25	0	0	1	25	9	33	8.23e-09	50.1
seq_1311	25	E2	100	25	0	0	1	25	55	79	8.23e-09	50.1
seq_1314	25	U81	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_1340	25	U6-L1002	100	25	0	0	1	25	78	102	8.23e-09	50.1
seq_1340	25	U6-L990	100	25	0	0	1	25	79	103	8.23e-09	50.1
seq_1340	25	U6-L569	100	25	0	0	1	25	78	102	8.23e-09	50.1
seq_1340	25	U6-L411	100	25	0	0	1	25	78	102	8.23e-09	50.1
seq_1340	25	U6-L208	100	25	0	0	1	25	77	101	8.23e-09	50.1
seq_1374	25	SSU-rRNA_Hsa-L74	100	25	0	0	1	25	874	898	8.23e-09	50.1
seq_1374	25	SSU-rRNA_Hsa-L73	100	25	0	0	1	25	875	899	8.23e-09	50.1
seq_1374	25	SSU-rRNA_Hsa-L72	100	25	0	0	1	25	875	899	8.23e-09	50.1
seq_1380	25	U2-L975	100	25	0	0	1	25	12	36	8.23e-09	50.1
seq_1387	25	LSU-rRNA_Hsa-L142	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_1389	25	14q(II-18)	100	25	0	0	1	25	14	38	8.23e-09	50.1
seq_1396	25	E2	100	25	0	0	1	25	33	57	8.23e-09	50.1
seq_1402	25	U81	100	25	0	0	1	25	26	50	8.23e-09	50.1
seq_1411	25	hsa-mir-567	100	25	0	0	1	25	34	58	8.23e-09	50.1
seq_1422	25	chr6.tRNA171-MetCAT-tRF3	100	25	0	0	1	25	6	30	8.23e-09	50.1
seq_1427	25	chr6.tRNA62-SerGCT-tRF3	100	25	0	0	1	25	8	32	8.23e-09	50.1
seq_1439	25	U6-L1128	100	25	0	0	1	25	41	65	8.23e-09	50.1
seq_1439	25	U6-L480	100	25	0	0	1	25	55	79	8.23e-09	50.1
seq_1442	25	chr6.tRNA62-SerGCT-tRF3	100	25	0	0	1	25	12	36	8.23e-09	50.1
seq_1444	25	SSU-rRNA_Hsa-L74	100	25	0	0	1	25	166	190	8.23e-09	50.1
seq_1448	25	U2-L40	100	25	0	0	1	25	3	27	8.23e-09	50.1
seq_1448	25	U2-L15	100	25	0	0	1	25	3	27	8.23e-09	50.1
seq_1452	25	chr6.tRNA62-SerGCT-tRF3	100	25	0	0	1	25	25	49	8.23e-09	50.1
seq_1487	25	U1-L9	100	25	0	0	1	25	3	27	8.23e-09	50.1
