qseqid	qlen	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
seq_136	25	chr6.tRNA102-AlaAGC-tRF3	100	25	0	0	1	25	11	35	8.23e-09	50.1
seq_137	25	chr6.tRNA102-AlaAGC-tRF3	100	25	0	0	1	25	16	40	8.23e-09	50.1
seq_138	25	U81	100	25	0	0	1	25	13	37	8.23e-09	50.1
seq_139	25	U81	100	25	0	0	1	25	50	74	8.23e-09	50.1
seq_140	25	U13_-L7	100	25	0	0	1	25	49	73	8.23e-09	50.1
seq_141	25	U13-L70	100	25	0	0	1	25	9	33	8.23e-09	50.1
seq_142	25	E2	100	25	0	0	1	25	69	93	8.23e-09	50.1
seq_143	25	U2-L300	100	25	0	0	1	25	3	27	8.23e-09	50.1
seq_144	25	LSU-rRNA_Hsa-L254	100	25	0	0	1	25	157	181	8.23e-09	50.1
seq_145	25	U4-L156	100	25	0	0	1	25	12	36	8.23e-09	50.1
seq_145	25	U4-L152	100	25	0	0	1	25	12	36	8.23e-09	50.1
seq_145	25	U4-L146	100	25	0	0	1	25	12	36	8.23e-09	50.1
seq_145	25	U4-L139	100	25	0	0	1	25	13	37	8.23e-09	50.1
seq_145	25	U4-L116	100	25	0	0	1	25	13	37	8.23e-09	50.1
seq_145	25	U4-L102	100	25	0	0	1	25	13	37	8.23e-09	50.1
seq_145	25	U4-L99	100	25	0	0	1	25	13	37	8.23e-09	50.1
seq_145	25	U4-L91	100	25	0	0	1	25	13	37	8.23e-09	50.1
seq_145	25	U4-L81	100	25	0	0	1	25	13	37	8.23e-09	50.1
seq_145	25	U4-L80	100	25	0	0	1	25	13	37	8.23e-09	50.1
seq_145	25	U4-L33	100	25	0	0	1	25	13	37	8.23e-09	50.1
seq_145	25	U4-L12	100	25	0	0	1	25	13	37	8.23e-09	50.1
seq_147	25	U5-L144	100	25	0	0	1	25	7	31	8.23e-09	50.1
seq_147	25	U5-L35	100	25	0	0	1	25	7	31	8.23e-09	50.1
seq_148	25	U3-L50	100	25	0	0	1	25	6	30	8.23e-09	50.1
seq_149	25	U1-L71	100	25	0	0	1	25	129	153	8.23e-09	50.1
seq_149	25	U1-L70	100	25	0	0	1	25	129	153	8.23e-09	50.1
seq_149	25	U1-L47	100	25	0	0	1	25	132	156	8.23e-09	50.1
seq_149	25	U1-L45	100	25	0	0	1	25	129	153	8.23e-09	50.1
seq_149	25	U1-L43	100	25	0	0	1	25	129	153	8.23e-09	50.1
seq_149	25	U1-L38	100	25	0	0	1	25	133	157	8.23e-09	50.1
seq_149	25	U1-L33	100	25	0	0	1	25	129	153	8.23e-09	50.1
seq_149	25	U1-L14	100	25	0	0	1	25	129	153	8.23e-09	50.1
seq_149	25	U1-L11	100	25	0	0	1	25	129	153	8.23e-09	50.1
seq_149	25	U1-L8	100	25	0	0	1	25	129	153	8.23e-09	50.1
seq_149	25	U1-L7	100	25	0	0	1	25	129	153	8.23e-09	50.1
seq_149	25	U1-L4	100	25	0	0	1	25	129	153	8.23e-09	50.1
seq_150	25	U6-L1054	100	25	0	0	1	25	9	33	8.23e-09	50.1
seq_151	25	chr1.tRNA88-PseudoCCT-tRF5	100	25	0	0	1	25	19	43	8.23e-09	50.1
seq_151	25	chr1.tRNA96-PseudoCCT-tRF5	100	25	0	0	1	25	19	43	8.23e-09	50.1
seq_153	25	hsa-mir-4512	100	25	0	0	1	25	43	67	8.23e-09	50.1
seq_155	25	chr1.tRNA43-GlyGCC-tRF3	100	25	0	0	1	25	14	38	8.23e-09	50.1
seq_155	25	chr1.tRNA41-GlyGCC-tRF3	100	25	0	0	1	25	14	38	8.23e-09	50.1
seq_155	25	chr1.tRNA39-GlyGCC-tRF3	100	25	0	0	1	25	14	38	8.23e-09	50.1
seq_155	25	chr1.tRNA37-GlyGCC-tRF3	100	25	0	0	1	25	14	38	8.23e-09	50.1
seq_155	25	chr1.tRNA35-GlyGCC-tRF3	100	25	0	0	1	25	14	38	8.23e-09	50.1
seq_156	25	U1-L138	100	25	0	0	1	25	111	135	8.23e-09	50.1
seq_156	25	U1-L71	100	25	0	0	1	25	111	135	8.23e-09	50.1
seq_156	25	U1-L70	100	25	0	0	1	25	111	135	8.23e-09	50.1
seq_156	25	U1-L47	100	25	0	0	1	25	114	138	8.23e-09	50.1
seq_156	25	U1-L45	100	25	0	0	1	25	111	135	8.23e-09	50.1
seq_156	25	U1-L33	100	25	0	0	1	25	111	135	8.23e-09	50.1
seq_156	25	U1-L29	100	25	0	0	1	25	111	135	8.23e-09	50.1
seq_156	25	U1-L24	100	25	0	0	1	25	111	135	8.23e-09	50.1
seq_156	25	U1-L14	100	25	0	0	1	25	111	135	8.23e-09	50.1
seq_156	25	U1-L11	100	25	0	0	1	25	111	135	8.23e-09	50.1
seq_156	25	U1-L8	100	25	0	0	1	25	111	135	8.23e-09	50.1
seq_156	25	U1-L7	100	25	0	0	1	25	111	135	8.23e-09	50.1
seq_156	25	U1-L4	100	25	0	0	1	25	111	135	8.23e-09	50.1
seq_157	25	chr16.tRNA19-GlyGCC-tRF5	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_158	25	SSU-rRNA_Hsa-L74	100	25	0	0	1	25	1048	1072	8.23e-09	50.1
seq_159	25	SSU-rRNA_Hsa-L74	100	25	0	0	1	25	825	849	8.23e-09	50.1
seq_161	25	chr17.tRNA38-AspGTC-tRF3	100	25	0	0	1	25	8	32	8.23e-09	50.1
seq_164	25	U6-L1235	100	25	0	0	1	25	49	73	8.23e-09	50.1
seq_165	25	hsa-mir-4512	100	25	0	0	1	25	35	59	8.23e-09	50.1
seq_166	25	HY1-L377	100	25	0	0	1	25	41	65	8.23e-09	50.1
seq_167	25	U4-L128	100	25	0	0	1	25	7	31	8.23e-09	50.1
seq_168	25	hsa-mir-1267	100	25	0	0	1	25	51	75	8.23e-09	50.1
seq_169	25	U1-L195	100	25	0	0	1	25	85	109	8.23e-09	50.1
seq_169	25	U1-L145	100	25	0	0	1	25	85	109	8.23e-09	50.1
seq_169	25	U1-L126	100	25	0	0	1	25	85	109	8.23e-09	50.1
seq_169	25	U1-L123	100	25	0	0	1	25	85	109	8.23e-09	50.1
seq_169	25	U1-L75	100	25	0	0	1	25	83	107	8.23e-09	50.1
seq_169	25	U1-L71	100	25	0	0	1	25	85	109	8.23e-09	50.1
seq_169	25	U1-L70	100	25	0	0	1	25	85	109	8.23e-09	50.1
seq_169	25	U1-L55	100	25	0	0	1	25	81	105	8.23e-09	50.1
seq_169	25	U1-L45	100	25	0	0	1	25	85	109	8.23e-09	50.1
seq_169	25	U1-L36	100	25	0	0	1	25	85	109	8.23e-09	50.1
seq_169	25	U1-L29	100	25	0	0	1	25	85	109	8.23e-09	50.1
seq_169	25	U1-L24	100	25	0	0	1	25	85	109	8.23e-09	50.1
seq_169	25	U1-L17	100	25	0	0	1	25	85	109	8.23e-09	50.1
seq_169	25	U1-L11	100	25	0	0	1	25	85	109	8.23e-09	50.1
seq_169	25	U1-L8	100	25	0	0	1	25	85	109	8.23e-09	50.1
seq_169	25	U1-L7	100	25	0	0	1	25	85	109	8.23e-09	50.1
seq_169	25	U1-L4	100	25	0	0	1	25	85	109	8.23e-09	50.1
seq_170	25	U2-L1023	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_170	25	U2-L1022	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_170	25	U2-L1020	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_170	25	U2-L967	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_170	25	U2-L914	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_170	25	U2-L795	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_170	25	U2-L737	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_170	25	U2-L726	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_170	25	U2-L680	100	25	0	0	1	25	3	27	8.23e-09	50.1
seq_170	25	U2-L522	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_170	25	U2-L476	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_170	25	U2-L434	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_170	25	U2-L407	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_170	25	U2-L289	100	25	0	0	1	25	3	27	8.23e-09	50.1
seq_170	25	U2-L283	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_170	25	U2-L267	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_170	25	U2-L262	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_170	25	U2-L233	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_170	25	U2-L220	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_170	25	U2-L191	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_170	25	U2-L181	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_170	25	U2-L145	100	25	0	0	1	25	3	27	8.23e-09	50.1
seq_170	25	U2-L135	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_170	25	U2-L128	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_170	25	U2-L112	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_171	25	U3-L3	100	25	0	0	1	25	9	33	8.23e-09	50.1
seq_172	25	chr6.tRNA65-AlaAGC-tRF5	100	25	0	0	1	25	23	47	8.23e-09	50.1
seq_173	25	HY3-L165	100	25	0	0	1	25	56	80	8.23e-09	50.1
seq_175	25	chr16.tRNA19-GlyGCC-tRF5	100	25	0	0	1	25	18	42	8.23e-09	50.1
seq_176	25	hsa-mir-3131	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_177	25	U4-L74	100	25	0	0	1	25	11	35	8.23e-09	50.1
seq_177	25	U4-L2	100	25	0	0	1	25	11	35	8.23e-09	50.1
seq_178	25	chr17.tRNA38-AspGTC-tRF3	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_179	25	hsa-mir-509-1	100	25	0	0	1	25	44	68	8.23e-09	50.1
seq_179	25	hsa-mir-509-3	100	25	0	0	1	25	33	57	8.23e-09	50.1
seq_179	25	hsa-mir-509-2	100	25	0	0	1	25	44	68	8.23e-09	50.1
seq_180	25	chr6.tRNA102-AlaAGC-tRF3	100	25	0	0	1	25	24	48	8.23e-09	50.1
seq_181	25	U3-L3	100	25	0	0	1	25	7	31	8.23e-09	50.1
seq_182	25	hsa-mir-4512	100	25	0	0	1	25	14	38	8.23e-09	50.1
seq_183	25	U2-L1023	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_183	25	U2-L1022	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_183	25	U2-L1020	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_183	25	U2-L967	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_183	25	U2-L914	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_183	25	U2-L891	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_183	25	U2-L795	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_183	25	U2-L726	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_183	25	U2-L708	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_183	25	U2-L522	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_183	25	U2-L476	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_183	25	U2-L454	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_183	25	U2-L434	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_183	25	U2-L407	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_183	25	U2-L283	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_183	25	U2-L267	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_183	25	U2-L262	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_183	25	U2-L233	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_183	25	U2-L220	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_183	25	U2-L191	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_183	25	U2-L181	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_183	25	U2-L135	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_183	25	U2-L128	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_183	25	U2-L112	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_183	25	U2-L74	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_184	25	U2-L368	100	25	0	0	1	25	37	61	8.23e-09	50.1
seq_186	25	U6-L1466	100	25	0	0	1	25	78	102	8.23e-09	50.1
seq_187	25	hsa-mir-4737	100	25	0	0	1	25	54	78	8.23e-09	50.1
seq_188	25	U13_-L107	100	25	0	0	1	25	40	64	8.23e-09	50.1
seq_189	25	U6-L1650	100	25	0	0	1	25	29	53	8.23e-09	50.1
seq_189	25	U6-L1318	100	25	0	0	1	25	28	52	8.23e-09	50.1
seq_190	25	U6-L28	100	25	0	0	1	25	15	39	8.23e-09	50.1
seq_191	25	LSU-rRNA_Hsa-L254	100	25	0	0	1	25	74	98	8.23e-09	50.1
seq_194	25	hsa-mir-4737	100	25	0	0	1	25	33	57	8.23e-09	50.1
seq_196	25	U81	100	25	0	0	1	25	39	63	8.23e-09	50.1
seq_197	25	U81	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_198	25	HY3-L165	100	25	0	0	1	25	55	79	8.23e-09	50.1
seq_199	25	chr1.tRNA16-HisGTG-tRF3	100	25	0	0	1	25	21	45	8.23e-09	50.1
seq_200	25	chr1.tRNA86-ArgTCT-tRF5	100	25	0	0	1	25	10	34	8.23e-09	50.1
seq_201	25	U6-L1466	100	25	0	0	1	25	17	41	8.23e-09	50.1
seq_202	25	chr14.tRNA16-TyrGTA-tRF5	100	25	0	0	1	25	18	42	8.23e-09	50.1
seq_203	25	hsa-mir-6133	100	25	0	0	1	25	27	51	8.23e-09	50.1
seq_204	25	chr6.tRNA119-AlaCGC	100	25	0	0	1	25	35	59	8.23e-09	50.1
seq_204	25	chr5.tRNA8-AlaTGC	100	25	0	0	1	25	35	59	8.23e-09	50.1
seq_204	25	chr12.tRNA13-AlaTGC	100	25	0	0	1	25	35	59	8.23e-09	50.1
seq_206	25	U4-L74	100	25	0	0	1	25	21	45	8.23e-09	50.1
seq_206	25	U4-L2	100	25	0	0	1	25	21	45	8.23e-09	50.1
seq_209	25	U6-L1466	100	25	0	0	1	25	61	85	8.23e-09	50.1
seq_210	25	hsa-mir-3131	100	25	0	0	1	25	30	54	8.23e-09	50.1
seq_211	25	chr1.tRNA86-ArgTCT-tRF5	100	25	0	0	1	25	16	40	8.23e-09	50.1
seq_212	25	hsa-mir-663a	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_213	25	HY3-L165	100	25	0	0	1	25	69	93	8.23e-09	50.1
seq_214	25	U4-L74	100	25	0	0	1	25	16	40	8.23e-09	50.1
seq_214	25	U4-L2	100	25	0	0	1	25	16	40	8.23e-09	50.1
seq_216	25	SSU-rRNA_Hsa-L74	100	25	0	0	1	25	1528	1552	8.23e-09	50.1
seq_217	25	U2-L443	100	25	0	0	1	25	8	32	8.23e-09	50.1
seq_217	25	U2-L37	100	25	0	0	1	25	8	32	8.23e-09	50.1
seq_218	25	chr14.tRNA15-PseudoTAG	100	25	0	0	1	25	39	63	8.23e-09	50.1
seq_219	25	U6-L744	100	25	0	0	1	25	8	32	8.23e-09	50.1
seq_219	25	U6-L467	100	25	0	0	1	25	7	31	8.23e-09	50.1
seq_221	25	chr6.tRNA102-AlaAGC-tRF3	100	25	0	0	1	25	12	36	8.23e-09	50.1
seq_222	25	U2-L696	100	25	0	0	1	25	8	32	8.23e-09	50.1
seq_223	25	chr1.tRNA86-ArgTCT-tRF5	100	25	0	0	1	25	19	43	8.23e-09	50.1
seq_224	25	HY1-L377	100	25	0	0	1	25	81	105	8.23e-09	50.1
seq_225	25	hsa-mir-4308	100	25	0	0	1	25	38	62	8.23e-09	50.1
seq_226	25	U2-L479	100	25	0	0	1	25	14	38	8.23e-09	50.1
seq_230	25	chr16.tRNA19-GlyGCC-tRF5	100	25	0	0	1	25	6	30	8.23e-09	50.1
seq_231	25	hsa-mir-518d	100	25	0	0	1	25	12	36	8.23e-09	50.1
seq_231	25	hsa-mir-526a-2	100	25	0	0	1	25	3	27	8.23e-09	50.1
seq_231	25	hsa-mir-526a-1	100	25	0	0	1	25	11	35	8.23e-09	50.1
seq_231	25	hsa-mir-518f	100	25	0	0	1	25	12	36	8.23e-09	50.1
seq_232	25	U3-L3	100	25	0	0	1	25	3	27	8.23e-09	50.1
seq_233	25	U4-L74	100	25	0	0	1	25	32	56	8.23e-09	50.1
seq_233	25	U4-L2	100	25	0	0	1	25	32	56	8.23e-09	50.1
seq_234	25	hsa-mir-3131	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_235	25	U70F	100	25	0	0	1	25	22	46	8.23e-09	50.1
seq_239	25	hsa-mir-4417	100	25	0	0	1	25	47	71	8.23e-09	50.1
seq_240	25	LSU-rRNA_Hsa-L147	100	25	0	0	1	25	28	52	8.23e-09	50.1
seq_242	25	U6-L28	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_243	25	chr1.tRNA16-HisGTG-tRF3	100	25	0	0	1	25	23	47	8.23e-09	50.1
seq_244	25	U2-L300	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_245	25	U1-L84	100	25	0	0	1	25	107	131	8.23e-09	50.1
seq_245	25	U1-L43	100	25	0	0	1	25	109	133	8.23e-09	50.1
seq_246	25	chr16.tRNA19-GlyGCC-tRF5	100	25	0	0	1	25	20	44	8.23e-09	50.1
seq_247	25	hsa-mir-4512	100	25	0	0	1	25	10	34	8.23e-09	50.1
seq_248	25	E2	100	25	0	0	1	25	113	137	8.23e-09	50.1
seq_250	25	U1-L9	100	25	0	0	1	25	7	31	8.23e-09	50.1
seq_250	25	U1-L6	100	25	0	0	1	25	7	31	8.23e-09	50.1
seq_251	25	chr16.tRNA19-GlyGCC-tRF5	100	25	0	0	1	25	10	34	8.23e-09	50.1
seq_252	25	U1-L9	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_252	25	U1-L6	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_253	25	hsa-mir-571	100	25	0	0	1	25	48	72	8.23e-09	50.1
seq_254	25	chr17.tRNA38-AspGTC-tRF3	100	25	0	0	1	25	10	34	8.23e-09	50.1
seq_255	25	U3-L76	100	25	0	0	1	25	33	57	8.23e-09	50.1
seq_255	25	U3-4	100	25	0	0	1	25	33	57	8.23e-09	50.1
seq_256	25	chr16.tRNA19-GlyGCC-tRF5	100	25	0	0	1	25	13	37	8.23e-09	50.1
seq_257	25	HY1-L333	100	25	0	0	1	25	37	61	8.23e-09	50.1
seq_258	25	LSU-rRNA_Hsa-L62	100	25	0	0	1	25	161	185	8.23e-09	50.1
seq_260	25	chr6.tRNA102-AlaAGC-tRF3	100	25	0	0	1	25	25	49	8.23e-09	50.1
seq_261	25	U2-L696	100	25	0	0	1	25	3	27	8.23e-09	50.1
seq_262	25	U6-L1581	100	25	0	0	1	25	14	38	8.23e-09	50.1
seq_263	25	U2-L40	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_263	25	U2-L15	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_264	25	U1-L9	100	25	0	0	1	25	5	29	8.23e-09	50.1
seq_264	25	U1-L6	100	25	0	0	1	25	5	29	8.23e-09	50.1
seq_265	25	U3-L3	100	25	0	0	1	25	6	30	8.23e-09	50.1
seq_266	25	U13_-L7	100	25	0	0	1	25	47	71	8.23e-09	50.1
seq_267	25	U5	100	25	0	0	1	25	12	36	8.23e-09	50.1
seq_268	25	U4-L128	100	25	0	0	1	25	25	49	8.23e-09	50.1
seq_269	25	U2-L1023	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_269	25	U2-L1022	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_269	25	U2-L1020	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_269	25	U2-L967	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_269	25	U2-L914	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_269	25	U2-L795	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_269	25	U2-L726	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_269	25	U2-L708	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_269	25	U2-L680	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_269	25	U2-L522	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_269	25	U2-L476	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_269	25	U2-L454	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_269	25	U2-L434	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_269	25	U2-L407	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_269	25	U2-L289	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_269	25	U2-L283	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_269	25	U2-L267	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_269	25	U2-L262	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_269	25	U2-L233	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_269	25	U2-L220	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_269	25	U2-L191	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_269	25	U2-L181	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_269	25	U2-L145	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_269	25	U2-L135	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_269	25	U2-L128	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_269	25	U2-L112	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_269	25	U2-L74	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_270	25	U1-L84	100	25	0	0	1	25	62	86	8.23e-09	50.1
seq_271	25	U1-L84	100	25	0	0	1	25	30	54	8.23e-09	50.1
seq_273	25	U2-L548	100	25	0	0	1	25	7	31	8.23e-09	50.1
seq_274	25	hsa-mir-6133	100	25	0	0	1	25	21	45	8.23e-09	50.1
seq_275	25	U2-L696	100	25	0	0	1	25	7	31	8.23e-09	50.1
seq_277	25	U2-L368	100	25	0	0	1	25	27	51	8.23e-09	50.1
seq_278	25	chr1.tRNA16-HisGTG-tRF3	100	25	0	0	1	25	5	29	8.23e-09	50.1
seq_279	25	chr1.tRNA88-PseudoCCT-tRF5	100	25	0	0	1	25	11	35	8.23e-09	50.1
seq_279	25	chr1.tRNA96-PseudoCCT-tRF5	100	25	0	0	1	25	11	35	8.23e-09	50.1
seq_280	25	U2-L696	100	25	0	0	1	25	10	34	8.23e-09	50.1
seq_281	25	HY3-L165	100	25	0	0	1	25	22	46	8.23e-09	50.1
seq_282	25	U13-L70	100	25	0	0	1	25	73	97	8.23e-09	50.1
seq_283	25	chr16.tRNA19-GlyGCC-tRF5	100	25	0	0	1	25	14	38	8.23e-09	50.1
seq_284	25	U2-L548	100	25	0	0	1	25	6	30	8.23e-09	50.1
seq_285	25	HY3-L165	100	25	0	0	1	25	27	51	8.23e-09	50.1
seq_286	25	U1-L195	100	25	0	0	1	25	95	119	8.23e-09	50.1
seq_286	25	U1-L114	100	25	0	0	1	25	90	114	8.23e-09	50.1
seq_286	25	U1-L84	100	25	0	0	1	25	93	117	8.23e-09	50.1
seq_286	25	U1-L71	100	25	0	0	1	25	95	119	8.23e-09	50.1
seq_286	25	U1-L70	100	25	0	0	1	25	95	119	8.23e-09	50.1
seq_286	25	U1-L63	100	25	0	0	1	25	48	72	8.23e-09	50.1
seq_286	25	U1-L45	100	25	0	0	1	25	95	119	8.23e-09	50.1
seq_286	25	U1-L33	100	25	0	0	1	25	95	119	8.23e-09	50.1
seq_286	25	U1-L29	100	25	0	0	1	25	95	119	8.23e-09	50.1
seq_286	25	U1-L24	100	25	0	0	1	25	95	119	8.23e-09	50.1
seq_286	25	U1-L14	100	25	0	0	1	25	95	119	8.23e-09	50.1
seq_286	25	U1-L11	100	25	0	0	1	25	95	119	8.23e-09	50.1
seq_286	25	U1-L8	100	25	0	0	1	25	95	119	8.23e-09	50.1
seq_286	25	U1-L7	100	25	0	0	1	25	95	119	8.23e-09	50.1
seq_286	25	U1-L4	100	25	0	0	1	25	95	119	8.23e-09	50.1
seq_287	25	U4-L128	100	25	0	0	1	25	34	58	8.23e-09	50.1
seq_288	25	chr6.tRNA62-SerGCT-tRF3	100	25	0	0	1	25	16	40	8.23e-09	50.1
seq_289	25	chr1.tRNA68-GlyGCC-tRF5	100	25	0	0	1	25	7	31	8.23e-09	50.1
seq_290	25	LSU-rRNA_Hsa-L254	100	25	0	0	1	25	192	216	8.23e-09	50.1
seq_291	25	hsa-mir-601	100	25	0	0	1	25	45	69	8.23e-09	50.1
seq_292	25	SSU-rRNA_Hsa-L74	100	25	0	0	1	25	39	63	8.23e-09	50.1
seq_292	25	SSU-rRNA_Hsa-L24	100	25	0	0	1	25	39	63	8.23e-09	50.1
seq_293	25	U6-L1289	100	25	0	0	1	25	9	33	8.23e-09	50.1
seq_294	25	E2	100	25	0	0	1	25	55	79	8.23e-09	50.1
seq_295	25	U81	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_296	25	U6-L1002	100	25	0	0	1	25	78	102	8.23e-09	50.1
seq_296	25	U6-L990	100	25	0	0	1	25	79	103	8.23e-09	50.1
seq_296	25	U6-L569	100	25	0	0	1	25	78	102	8.23e-09	50.1
seq_296	25	U6-L411	100	25	0	0	1	25	78	102	8.23e-09	50.1
seq_296	25	U6-L208	100	25	0	0	1	25	77	101	8.23e-09	50.1
seq_298	25	SSU-rRNA_Hsa-L74	100	25	0	0	1	25	874	898	8.23e-09	50.1
seq_298	25	SSU-rRNA_Hsa-L73	100	25	0	0	1	25	875	899	8.23e-09	50.1
seq_298	25	SSU-rRNA_Hsa-L72	100	25	0	0	1	25	875	899	8.23e-09	50.1
seq_300	25	U2-L975	100	25	0	0	1	25	12	36	8.23e-09	50.1
seq_301	25	LSU-rRNA_Hsa-L142	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_302	25	14q(II-18)	100	25	0	0	1	25	14	38	8.23e-09	50.1
seq_303	25	E2	100	25	0	0	1	25	33	57	8.23e-09	50.1
seq_304	25	U81	100	25	0	0	1	25	26	50	8.23e-09	50.1
seq_305	25	hsa-mir-567	100	25	0	0	1	25	34	58	8.23e-09	50.1
seq_306	25	chr6.tRNA171-MetCAT-tRF3	100	25	0	0	1	25	6	30	8.23e-09	50.1
seq_307	25	chr6.tRNA62-SerGCT-tRF3	100	25	0	0	1	25	8	32	8.23e-09	50.1
seq_308	25	U6-L1128	100	25	0	0	1	25	41	65	8.23e-09	50.1
seq_308	25	U6-L480	100	25	0	0	1	25	55	79	8.23e-09	50.1
seq_309	25	chr6.tRNA62-SerGCT-tRF3	100	25	0	0	1	25	12	36	8.23e-09	50.1
seq_310	25	SSU-rRNA_Hsa-L74	100	25	0	0	1	25	166	190	8.23e-09	50.1
seq_311	25	U2-L40	100	25	0	0	1	25	3	27	8.23e-09	50.1
seq_311	25	U2-L15	100	25	0	0	1	25	3	27	8.23e-09	50.1
seq_312	25	chr6.tRNA62-SerGCT-tRF3	100	25	0	0	1	25	25	49	8.23e-09	50.1
seq_314	25	U1-L9	100	25	0	0	1	25	3	27	8.23e-09	50.1
seq_314	25	U1-L6	100	25	0	0	1	25	3	27	8.23e-09	50.1
seq_315	25	HY3-L165	100	25	0	0	1	25	11	35	8.23e-09	50.1
